ats_id,id,source,permeability [m^2],logk_stdev [-],porosity [-],van Genuchten alpha [Pa^-1],van Genuchten n [-],residual saturation [-],Rosetta porosity [-],Rosetta permeability [m^2],thickness [cm],bulk density [g/cm^3],total sand pct [%],total silt pct [%],total clay pct [%]
100,1793134.0,GLHYMPS,1.584893192461111e-12,1.5,0.06,6.535699574890526e-05,1.3371107120642047,0.26718655204905417,,,,,,,
101,1793173.0,GLHYMPS,1.584893192461111e-12,1.5,0.06,0.0022401467067000875,2.0,0.01,,,,,,,
1000,,NRCS,1.3822563926692523e-12,,0.33377456135495653,6.535699574890526e-05,1.3371107120642047,0.26718655204905417,0.4133070648419729,7.432679348525684e-14,201.75,1.4814104582941272,23.039300935407095,41.770051751812694,35.19064731278021
1001,,NRCS,9.330818689463287e-13,,0.38817184394974635,8.130646413049883e-05,1.2982825876104223,0.2763246441304248,0.4212781859192058,7.77831385821935e-14,184.16000000000003,1.4902020214003069,27.098333961111962,32.31395494729545,40.58771109159258
1002,,NRCS,1.0302418311946216e-12,,0.29979482724214224,7.992919692425108e-05,1.2786048890652082,0.28994362239293003,0.4334011533727074,6.735238152885695e-14,185.64000000000001,1.4977472933031555,18.05751094050823,33.94149334833256,48.00099571115921
1003,,NRCS,1.0726713508228725e-12,,0.3014825770143863,7.822994244767776e-05,1.2836474318375644,0.2881542344690358,0.43143103495030866,6.73472820559309e-14,186.2,1.496302968978831,18.474215465257696,34.79827318434835,46.727511350393954
1004,,NRCS,1.0726713508228725e-12,,0.3014825770143863,7.822994244767776e-05,1.2836474318375644,0.2881542344690358,0.43143103495030866,6.73472820559309e-14,186.2,1.496302968978831,18.474215465257696,34.79827318434835,46.727511350393954
1005,,NRCS,6.989785944667766e-13,,0.36676470913820775,7.844680557276785e-05,1.3236156458743977,0.2635953695944246,0.4127567169694632,8.726528481787195e-14,179.5,1.4784575026291025,31.455113743288866,33.906529584325014,34.638356672386124
