"Points:0","Points:1","Points:2"
25.75,0.5,238.85506
25.75,0.5,238.80506
25.75,0.5,238.75506
25.75,0.5,238.70506
25.75,0.5,238.65506
25.75,0.5,238.60506
25.75,0.5,238.55506
25.75,0.5,238.50506
25.75,0.5,238.45506
25.75,0.5,238.40506
25.75,0.5,238.35506
25.75,0.5,238.30506
25.75,0.5,238.25506
25.75,0.5,238.20506
25.75,0.5,238.15506
25.75,0.5,238.10506
25.75,0.5,238.05506
25.75,0.5,238.00506
26.25,0.5,239.7565
26.25,0.5,239.7065
26.25,0.5,239.6565
26.25,0.5,239.6065
26.25,0.5,239.5565
26.25,0.5,239.5065
26.25,0.5,239.4565
26.25,0.5,239.4065
26.25,0.5,239.3565
26.25,0.5,239.3065
26.25,0.5,239.2565
26.25,0.5,239.2065
26.25,0.5,239.1565
26.25,0.5,239.1065
26.25,0.5,239.0565
26.25,0.5,239.0065
26.25,0.5,238.9565
26.25,0.5,238.9065
26.25,0.5,238.8565
26.25,0.5,238.8065
26.25,0.5,238.7565
26.25,0.5,238.7065
26.25,0.5,238.6565
26.25,0.5,238.6065
26.25,0.5,238.5565
26.25,0.5,238.5065
26.25,0.5,238.4565
26.25,0.5,238.4065
26.25,0.5,238.3565
26.25,0.5,238.3065
26.25,0.5,238.2565
26.25,0.5,238.2065
26.25,0.5,238.1565
26.25,0.5,238.1065
26.25,0.5,238.0565
26.25,0.5,238.0065
23.75,0.5,237.94802
23.75,0.5,237.89803
23.75,0.5,237.84803
23.75,0.5,237.79803
23.75,0.5,237.62302
23.75,0.5,237.07302
23.75,0.5,236.02303
23.75,0.5,234.47303
23.75,0.5,232.42303
23.75,0.5,229.87302
23.75,0.5,226.82302
23.75,0.5,223.27303
24.25,0.5,237.95073
24.25,0.5,237.90073
24.25,0.5,237.85073
24.25,0.5,237.80073
24.25,0.5,237.62573
24.25,0.5,237.07573
24.25,0.5,236.02573
24.25,0.5,234.47573
24.25,0.5,232.42573
24.25,0.5,229.87573
24.25,0.5,226.82573
24.25,0.5,223.27573
24.75,0.5,237.95218
24.75,0.5,237.90218
24.75,0.5,237.85217
24.75,0.5,237.80217
24.75,0.5,237.62717
24.75,0.5,237.07718
24.75,0.5,236.02718
24.75,0.5,234.47717
24.75,0.5,232.42717
24.75,0.5,229.87717
24.75,0.5,226.82718
24.75,0.5,223.27718
25.25,0.5,237.95362
25.25,0.5,237.90362
25.25,0.5,237.85361
25.25,0.5,237.80362
25.25,0.5,237.62862
25.25,0.5,237.07862
25.25,0.5,236.02862
25.25,0.5,234.47861
25.25,0.5,232.42862
25.25,0.5,229.87862
25.25,0.5,226.82862
25.25,0.5,223.27862
25.75,0.5,237.95506
25.75,0.5,237.90506
25.75,0.5,237.85506
25.75,0.5,237.80506
25.75,0.5,237.63006
25.75,0.5,237.08006
25.75,0.5,236.03006
25.75,0.5,234.48006
25.75,0.5,232.43006
25.75,0.5,229.88006
25.75,0.5,226.83006
25.75,0.5,223.28006
26.25,0.5,237.9565
26.25,0.5,237.9065
26.25,0.5,237.8565
26.25,0.5,237.8065
26.25,0.5,237.6315
26.25,0.5,237.0815
26.25,0.5,236.0315
26.25,0.5,234.4815
26.25,0.5,232.4315
26.25,0.5,229.8815
26.25,0.5,226.8315
26.25,0.5,223.2815
26.75,0.5,239.75794
26.75,0.5,239.70794
26.75,0.5,239.65794
26.75,0.5,239.60794
26.75,0.5,239.55794
26.75,0.5,239.50794
26.75,0.5,239.45794
26.75,0.5,239.40794
26.75,0.5,239.35794
26.75,0.5,239.30794
26.75,0.5,239.25794
26.75,0.5,239.20794
26.75,0.5,239.15794
26.75,0.5,239.10794
26.75,0.5,239.05794
26.75,0.5,239.00794
26.75,0.5,238.95794
26.75,0.5,238.90794
26.75,0.5,238.85794
26.75,0.5,238.80794
26.75,0.5,238.75794
26.75,0.5,238.70794
26.75,0.5,238.65794
26.75,0.5,238.60794
26.75,0.5,238.55794
26.75,0.5,238.50794
26.75,0.5,238.45794
26.75,0.5,238.40794
26.75,0.5,238.35794
26.75,0.5,238.30794
26.75,0.5,238.25794
26.75,0.5,238.20794
26.75,0.5,238.15794
26.75,0.5,238.10794
26.75,0.5,238.05794
26.75,0.5,238.00794
27.25,0.5,239.75938
27.25,0.5,239.70938
27.25,0.5,239.65939
27.25,0.5,239.60938
27.25,0.5,239.55938
27.25,0.5,239.50938
27.25,0.5,239.45938
27.25,0.5,239.40939
27.25,0.5,239.35938
27.25,0.5,239.30938
27.25,0.5,239.25938
27.25,0.5,239.20938
27.25,0.5,239.15939
27.25,0.5,239.10938
27.25,0.5,239.05938
27.25,0.5,239.00938
27.25,0.5,238.95938
27.25,0.5,238.90939
27.25,0.5,238.85938
27.25,0.5,238.80938
27.25,0.5,238.75938
27.25,0.5,238.70938
27.25,0.5,238.65939
27.25,0.5,238.60938
27.25,0.5,238.55938
27.25,0.5,238.50938
27.25,0.5,238.45938
27.25,0.5,238.40939
27.25,0.5,238.35938
27.25,0.5,238.30938
27.25,0.5,238.25938
27.25,0.5,238.20938
27.25,0.5,238.15939
27.25,0.5,238.10938
27.25,0.5,238.05938
27.25,0.5,238.00938
27.75,0.5,239.76119
27.75,0.5,239.71119
27.75,0.5,239.66119
27.75,0.5,239.61119
27.75,0.5,239.56119
27.75,0.5,239.51119
27.75,0.5,239.46119
27.75,0.5,239.41119
27.75,0.5,239.36119
27.75,0.5,239.31119
27.75,0.5,239.26119
27.75,0.5,239.21119
27.75,0.5,239.16119
27.75,0.5,239.11119
27.75,0.5,239.06119
27.75,0.5,239.01119
27.75,0.5,238.96119
27.75,0.5,238.91119
27.75,0.5,238.86119
27.75,0.5,238.81119
27.75,0.5,238.76119
27.75,0.5,238.71119
27.75,0.5,238.66119
27.75,0.5,238.61119
27.75,0.5,238.56119
27.75,0.5,238.51119
27.75,0.5,238.46119
27.75,0.5,238.41119
27.75,0.5,238.36119
27.75,0.5,238.31119
27.75,0.5,238.26119
27.75,0.5,238.21119
27.75,0.5,238.16119
27.75,0.5,238.11119
27.75,0.5,238.06119
27.75,0.5,238.01119
28.25,0.5,239.76513
28.25,0.5,239.71513
28.25,0.5,239.66512
28.25,0.5,239.61513
28.25,0.5,239.56513
28.25,0.5,239.51513
28.25,0.5,239.46513
28.25,0.5,239.41512
28.25,0.5,239.36513
28.25,0.5,239.31513
28.25,0.5,239.26513
28.25,0.5,239.21513
28.25,0.5,239.16512
28.25,0.5,239.11513
28.25,0.5,239.06513
28.25,0.5,239.01513
28.25,0.5,238.96513
28.25,0.5,238.91512
28.25,0.5,238.86513
28.25,0.5,238.81513
28.25,0.5,238.76513
28.25,0.5,238.71513
28.25,0.5,238.66512
28.25,0.5,238.61513
28.25,0.5,238.56513
28.25,0.5,238.51513
28.25,0.5,238.46513
28.25,0.5,238.41512
28.25,0.5,238.36513
28.25,0.5,238.31513
28.25,0.5,238.26513
28.25,0.5,238.21513
28.25,0.5,238.16512
28.25,0.5,238.11513
28.25,0.5,238.06513
28.25,0.5,238.01513
28.75,0.5,239.77084
28.75,0.5,239.72083
28.75,0.5,239.67083
28.75,0.5,239.62083
28.75,0.5,239.57084
28.75,0.5,239.52084
28.75,0.5,239.47083
28.75,0.5,239.42083
28.75,0.5,239.37083
28.75,0.5,239.32084
28.75,0.5,239.27084
28.75,0.5,239.22083
28.75,0.5,239.17083
28.75,0.5,239.12083
28.75,0.5,239.07084
28.75,0.5,239.02084
28.75,0.5,238.97083
28.75,0.5,238.92083
28.75,0.5,238.87083
28.75,0.5,238.82084
28.75,0.5,238.77084
28.75,0.5,238.72083
28.75,0.5,238.67083
28.75,0.5,238.62083
28.75,0.5,238.57084
28.75,0.5,238.52084
28.75,0.5,238.47083
28.75,0.5,238.42083
28.75,0.5,238.37083
28.75,0.5,238.32084
28.75,0.5,238.27084
28.75,0.5,238.22083
28.75,0.5,238.17083
28.75,0.5,238.12083
28.75,0.5,238.07084
28.75,0.5,238.02084
29.25,0.5,239.77654
29.25,0.5,239.72654
29.25,0.5,239.67654
29.25,0.5,239.62653
29.25,0.5,239.57653
29.25,0.5,239.52654
29.25,0.5,239.47654
29.25,0.5,239.42654
29.25,0.5,239.37653
29.25,0.5,239.32653
29.25,0.5,239.27654
29.25,0.5,239.22654
29.25,0.5,239.17654
29.25,0.5,239.12653
29.25,0.5,239.07653
29.25,0.5,239.02654
29.25,0.5,238.97654
29.25,0.5,238.92654
29.25,0.5,238.87653
29.25,0.5,238.82653
29.25,0.5,238.77654
29.25,0.5,238.72654
29.25,0.5,238.67654
29.25,0.5,238.62653
29.25,0.5,238.57653
29.25,0.5,238.52654
29.25,0.5,238.47654
29.25,0.5,238.42654
29.25,0.5,238.37653
29.25,0.5,238.32653
29.25,0.5,238.27654
29.25,0.5,238.22654
29.25,0.5,238.17654
29.25,0.5,238.12653
29.25,0.5,238.07653
29.25,0.5,238.02654
26.75,0.5,237.95794
26.75,0.5,237.90794
26.75,0.5,237.85794
26.75,0.5,237.80794
26.75,0.5,237.63294
26.75,0.5,237.08294
26.75,0.5,236.03294
26.75,0.5,234.48294
26.75,0.5,232.43294
26.75,0.5,229.88294
26.75,0.5,226.83294
26.75,0.5,223.28294
27.25,0.5,237.95938
27.25,0.5,237.90939
27.25,0.5,237.85938
27.25,0.5,237.80938
27.25,0.5,237.63438
27.25,0.5,237.08438
27.25,0.5,236.03439
27.25,0.5,234.48438
27.25,0.5,232.43438
27.25,0.5,229.88438
27.25,0.5,226.83438
27.25,0.5,223.28439
27.75,0.5,237.96119
27.75,0.5,237.91119
27.75,0.5,237.86119
27.75,0.5,237.81119
27.75,0.5,237.63619
27.75,0.5,237.08619
27.75,0.5,236.03619
27.75,0.5,234.48619
27.75,0.5,232.43619
27.75,0.5,229.88619
27.75,0.5,226.83619
27.75,0.5,223.28619
28.25,0.5,237.96513
28.25,0.5,237.91512
28.25,0.5,237.86513
28.25,0.5,237.81513
28.25,0.5,237.64013
28.25,0.5,237.09013
28.25,0.5,236.04012
28.25,0.5,234.49013
28.25,0.5,232.44013
28.25,0.5,229.89013
28.25,0.5,226.84013
28.25,0.5,223.29012
28.75,0.5,237.97083
28.75,0.5,237.92083
28.75,0.5,237.87083
28.75,0.5,237.82084
28.75,0.5,237.64584
28.75,0.5,237.09583
28.75,0.5,236.04583
28.75,0.5,234.49583
28.75,0.5,232.44584
28.75,0.5,229.89584
28.75,0.5,226.84583
28.75,0.5,223.29583
29.25,0.5,237.97654
29.25,0.5,237.92654
29.25,0.5,237.87653
29.25,0.5,237.82653
29.25,0.5,237.65154
29.25,0.5,237.10154
29.25,0.5,236.05154
29.25,0.5,234.50153
29.25,0.5,232.45153
29.25,0.5,229.90154
29.25,0.5,226.85154
29.25,0.5,223.30154
29.75,0.5,239.78224
29.75,0.5,239.73225
29.75,0.5,239.68224
29.75,0.5,239.63224
29.75,0.5,239.58224
29.75,0.5,239.53224
29.75,0.5,239.48225
29.75,0.5,239.43224
29.75,0.5,239.38224
29.75,0.5,239.33224
29.75,0.5,239.28224
29.75,0.5,239.23225
29.75,0.5,239.18224
29.75,0.5,239.13224
29.75,0.5,239.08224
29.75,0.5,239.03224
29.75,0.5,238.98225
29.75,0.5,238.93224
29.75,0.5,238.88224
29.75,0.5,238.83224
29.75,0.5,238.78224
29.75,0.5,238.73225
29.75,0.5,238.68224
29.75,0.5,238.63224
29.75,0.5,238.58224
29.75,0.5,238.53224
29.75,0.5,238.48225
29.75,0.5,238.43224
29.75,0.5,238.38224
29.75,0.5,238.33224
29.75,0.5,238.28224
29.75,0.5,238.23225
29.75,0.5,238.18224
29.75,0.5,238.13224
29.75,0.5,238.08224
29.75,0.5,238.03224
30.25,0.5,239.78794
30.25,0.5,239.73795
30.25,0.5,239.68795
30.25,0.5,239.63795
30.25,0.5,239.58794
30.25,0.5,239.53794
30.25,0.5,239.48795
30.25,0.5,239.43795
30.25,0.5,239.38795
30.25,0.5,239.33794
30.25,0.5,239.28794
30.25,0.5,239.23795
30.25,0.5,239.18795
30.25,0.5,239.13795
30.25,0.5,239.08794
30.25,0.5,239.03794
30.25,0.5,238.98795
30.25,0.5,238.93795
30.25,0.5,238.88795
30.25,0.5,238.83794
30.25,0.5,238.78794
30.25,0.5,238.73795
30.25,0.5,238.68795
30.25,0.5,238.63795
30.25,0.5,238.58794
30.25,0.5,238.53794
30.25,0.5,238.48795
30.25,0.5,238.43795
30.25,0.5,238.38795
30.25,0.5,238.33794
30.25,0.5,238.28794
30.25,0.5,238.23795
30.25,0.5,238.18795
30.25,0.5,238.13795
30.25,0.5,238.08794
30.25,0.5,238.03794
30.75,0.5,239.79365
30.75,0.5,239.74365
30.75,0.5,239.69365
30.75,0.5,239.64365
30.75,0.5,239.59365
30.75,0.5,239.54365
30.75,0.5,239.49365
30.75,0.5,239.44365
30.75,0.5,239.39365
30.75,0.5,239.34365
30.75,0.5,239.29365
30.75,0.5,239.24365
30.75,0.5,239.19365
30.75,0.5,239.14365
30.75,0.5,239.09365
30.75,0.5,239.04365
30.75,0.5,238.99365
30.75,0.5,238.94365
30.75,0.5,238.89365
30.75,0.5,238.84365
30.75,0.5,238.79365
30.75,0.5,238.74365
30.75,0.5,238.69365
30.75,0.5,238.64365
30.75,0.5,238.59365
30.75,0.5,238.54365
30.75,0.5,238.49365
30.75,0.5,238.44365
30.75,0.5,238.39365
30.75,0.5,238.34365
30.75,0.5,238.29365
30.75,0.5,238.24365
30.75,0.5,238.19365
30.75,0.5,238.14365
30.75,0.5,238.09365
30.75,0.5,238.04365
31.25,0.5,239.79935
31.25,0.5,239.74935
31.25,0.5,239.69936
31.25,0.5,239.64936
31.25,0.5,239.59936
31.25,0.5,239.54935
31.25,0.5,239.49935
31.25,0.5,239.44936
31.25,0.5,239.39936
31.25,0.5,239.34936
31.25,0.5,239.29935
31.25,0.5,239.24935
31.25,0.5,239.19936
31.25,0.5,239.14936
31.25,0.5,239.09936
31.25,0.5,239.04935
31.25,0.5,238.99935
31.25,0.5,238.94936
31.25,0.5,238.89936
31.25,0.5,238.84936
31.25,0.5,238.79935
31.25,0.5,238.74935
31.25,0.5,238.69936
31.25,0.5,238.64936
31.25,0.5,238.59936
31.25,0.5,238.54935
31.25,0.5,238.49935
31.25,0.5,238.44936
31.25,0.5,238.39936
31.25,0.5,238.34936
31.25,0.5,238.29935
31.25,0.5,238.24935
31.25,0.5,238.19936
31.25,0.5,238.14936
31.25,0.5,238.09936
31.25,0.5,238.04935
31.75,0.5,239.80614
31.75,0.5,239.75613
31.75,0.5,239.70613
31.75,0.5,239.65614
31.75,0.5,239.60614
31.75,0.5,239.55614
31.75,0.5,239.50613
31.75,0.5,239.45613
31.75,0.5,239.40614
31.75,0.5,239.35614
31.75,0.5,239.30614
31.75,0.5,239.25613
31.75,0.5,239.20613
31.75,0.5,239.15614
31.75,0.5,239.10614
31.75,0.5,239.05614
31.75,0.5,239.00613
31.75,0.5,238.95613
31.75,0.5,238.90614
31.75,0.5,238.85614
31.75,0.5,238.80614
31.75,0.5,238.75613
31.75,0.5,238.70613
31.75,0.5,238.65614
31.75,0.5,238.60614
31.75,0.5,238.55614
31.75,0.5,238.50613
31.75,0.5,238.45613
31.75,0.5,238.40614
31.75,0.5,238.35614
31.75,0.5,238.30614
31.75,0.5,238.25613
31.75,0.5,238.20613
31.75,0.5,238.15614
31.75,0.5,238.10614
31.75,0.5,238.05614
32.25,0.5,239.81844
32.25,0.5,239.76843
32.25,0.5,239.71843
32.25,0.5,239.66843
32.25,0.5,239.61844
32.25,0.5,239.56844
32.25,0.5,239.51843
32.25,0.5,239.46843
32.25,0.5,239.41843
32.25,0.5,239.36844
32.25,0.5,239.31844
32.25,0.5,239.26843
32.25,0.5,239.21843
32.25,0.5,239.16843
32.25,0.5,239.11844
32.25,0.5,239.06844
32.25,0.5,239.01843
32.25,0.5,238.96843
32.25,0.5,238.91843
32.25,0.5,238.86844
32.25,0.5,238.81844
32.25,0.5,238.76843
32.25,0.5,238.71843
32.25,0.5,238.66843
32.25,0.5,238.61844
32.25,0.5,238.56844
32.25,0.5,238.51843
32.25,0.5,238.46843
32.25,0.5,238.41843
32.25,0.5,238.36844
32.25,0.5,238.31844
32.25,0.5,238.26843
32.25,0.5,238.21843
32.25,0.5,238.16843
32.25,0.5,238.11844
32.25,0.5,238.06844
29.75,0.5,237.98225
29.75,0.5,237.93224
29.75,0.5,237.88224
29.75,0.5,237.83224
29.75,0.5,237.65724
29.75,0.5,237.10725
29.75,0.5,236.05724
29.75,0.5,234.50724
29.75,0.5,232.45724
29.75,0.5,229.90724
29.75,0.5,226.85725
29.75,0.5,223.30724
30.25,0.5,237.98795
30.25,0.5,237.93795
30.25,0.5,237.88795
30.25,0.5,237.83794
30.25,0.5,237.66294
30.25,0.5,237.11295
30.25,0.5,236.06295
30.25,0.5,234.51295
30.25,0.5,232.46294
30.25,0.5,229.91294
30.25,0.5,226.86295
30.25,0.5,223.31295
30.75,0.5,237.99365
30.75,0.5,237.94365
30.75,0.5,237.89365
30.75,0.5,237.84365
30.75,0.5,237.66865
30.75,0.5,237.11865
30.75,0.5,236.06865
30.75,0.5,234.51865
30.75,0.5,232.46865
30.75,0.5,229.91865
30.75,0.5,226.86865
30.75,0.5,223.31865
31.25,0.5,237.99935
31.25,0.5,237.94936
31.25,0.5,237.89936
31.25,0.5,237.84936
31.25,0.5,237.67435
31.25,0.5,237.12435
31.25,0.5,236.07436
31.25,0.5,234.52436
31.25,0.5,232.47436
31.25,0.5,229.92435
31.25,0.5,226.87435
31.25,0.5,223.32436
31.75,0.5,238.00613
31.75,0.5,237.95613
31.75,0.5,237.90614
31.75,0.5,237.85614
31.75,0.5,237.68114
31.75,0.5,237.13113
31.75,0.5,236.08113
31.75,0.5,234.53114
31.75,0.5,232.48114
31.75,0.5,229.93114
31.75,0.5,226.88113
31.75,0.5,223.33113
32.25,0.5,238.01843
32.25,0.5,237.96843
32.25,0.5,237.91843
32.25,0.5,237.86844
32.25,0.5,237.69344
32.25,0.5,237.14343
32.25,0.5,236.09343
32.25,0.5,234.54343
32.25,0.5,232.49344
32.25,0.5,229.94344
32.25,0.5,226.89343
32.25,0.5,223.34343
32.75,0.5,239.83517
32.75,0.5,239.78517
32.75,0.5,239.73517
32.75,0.5,239.68517
32.75,0.5,239.63518
32.75,0.5,239.58517
32.75,0.5,239.53517
32.75,0.5,239.48517
32.75,0.5,239.43517
32.75,0.5,239.38518
32.75,0.5,239.33517
32.75,0.5,239.28517
32.75,0.5,239.23517
32.75,0.5,239.18517
32.75,0.5,239.13518
32.75,0.5,239.08517
32.75,0.5,239.03517
32.75,0.5,238.98517
32.75,0.5,238.93517
32.75,0.5,238.88518
32.75,0.5,238.83517
32.75,0.5,238.78517
32.75,0.5,238.73517
32.75,0.5,238.68517
32.75,0.5,238.63518
32.75,0.5,238.58517
32.75,0.5,238.53517
32.75,0.5,238.48517
32.75,0.5,238.43517
32.75,0.5,238.38518
32.75,0.5,238.33517
32.75,0.5,238.28517
32.75,0.5,238.23517
32.75,0.5,238.18517
32.75,0.5,238.13518
32.75,0.5,238.08517
33.25,0.5,239.85191
33.25,0.5,239.80191
33.25,0.5,239.75191
33.25,0.5,239.70191
33.25,0.5,239.65192
33.25,0.5,239.60191
33.25,0.5,239.55191
33.25,0.5,239.50191
33.25,0.5,239.45191
33.25,0.5,239.40192
33.25,0.5,239.35191
33.25,0.5,239.30191
33.25,0.5,239.25191
33.25,0.5,239.20191
33.25,0.5,239.15192
33.25,0.5,239.10191
33.25,0.5,239.05191
33.25,0.5,239.00191
33.25,0.5,238.95191
33.25,0.5,238.90192
33.25,0.5,238.85191
33.25,0.5,238.80191
33.25,0.5,238.75191
33.25,0.5,238.70191
33.25,0.5,238.65192
33.25,0.5,238.60191
33.25,0.5,238.55191
33.25,0.5,238.50191
33.25,0.5,238.45191
33.25,0.5,238.40192
33.25,0.5,238.35191
33.25,0.5,238.30191
33.25,0.5,238.25191
33.25,0.5,238.20191
33.25,0.5,238.15192
33.25,0.5,238.10191
33.75,0.5,239.86865
33.75,0.5,239.81865
33.75,0.5,239.76865
33.75,0.5,239.71865
33.75,0.5,239.66866
33.75,0.5,239.61865
33.75,0.5,239.56865
33.75,0.5,239.51865
33.75,0.5,239.46865
33.75,0.5,239.41866
33.75,0.5,239.36865
33.75,0.5,239.31865
33.75,0.5,239.26865
33.75,0.5,239.21865
33.75,0.5,239.16866
33.75,0.5,239.11865
33.75,0.5,239.06865
33.75,0.5,239.01865
33.75,0.5,238.96865
33.75,0.5,238.91866
33.75,0.5,238.86865
33.75,0.5,238.81865
33.75,0.5,238.76865
33.75,0.5,238.71865
33.75,0.5,238.66866
33.75,0.5,238.61865
33.75,0.5,238.56865
33.75,0.5,238.51865
33.75,0.5,238.46865
33.75,0.5,238.41866
33.75,0.5,238.36865
33.75,0.5,238.31865
33.75,0.5,238.26865
33.75,0.5,238.21865
33.75,0.5,238.16866
33.75,0.5,238.11865
34.25,0.5,239.88539
34.25,0.5,239.83539
34.25,0.5,239.78539
34.25,0.5,239.73539
34.25,0.5,239.68539
34.25,0.5,239.63539
34.25,0.5,239.58539
34.25,0.5,239.53539
34.25,0.5,239.48539
34.25,0.5,239.43539
34.25,0.5,239.38539
34.25,0.5,239.33539
34.25,0.5,239.28539
34.25,0.5,239.23539
34.25,0.5,239.18539
34.25,0.5,239.13539
34.25,0.5,239.08539
34.25,0.5,239.03539
34.25,0.5,238.98539
34.25,0.5,238.93539
34.25,0.5,238.88539
34.25,0.5,238.83539
34.25,0.5,238.78539
34.25,0.5,238.73539
34.25,0.5,238.68539
34.25,0.5,238.63539
34.25,0.5,238.58539
34.25,0.5,238.53539
34.25,0.5,238.48539
34.25,0.5,238.43539
34.25,0.5,238.38539
34.25,0.5,238.33539
34.25,0.5,238.28539
34.25,0.5,238.23539
34.25,0.5,238.18539
34.25,0.5,238.13539
34.75,0.5,239.90213
34.75,0.5,239.85213
34.75,0.5,239.80212
34.75,0.5,239.75213
34.75,0.5,239.70213
34.75,0.5,239.65213
34.75,0.5,239.60213
34.75,0.5,239.55212
34.75,0.5,239.50213
34.75,0.5,239.45213
34.75,0.5,239.40213
34.75,0.5,239.35213
34.75,0.5,239.30212
34.75,0.5,239.25213
34.75,0.5,239.20213
34.75,0.5,239.15213
34.75,0.5,239.10213
34.75,0.5,239.05212
34.75,0.5,239.00213
34.75,0.5,238.95213
34.75,0.5,238.90213
34.75,0.5,238.85213
34.75,0.5,238.80212
34.75,0.5,238.75213
34.75,0.5,238.70213
34.75,0.5,238.65213
34.75,0.5,238.60213
34.75,0.5,238.55212
34.75,0.5,238.50213
34.75,0.5,238.45213
34.75,0.5,238.40213
34.75,0.5,238.35213
34.75,0.5,238.30212
34.75,0.5,238.25213
34.75,0.5,238.20213
34.75,0.5,238.15213
35.25,0.5,239.91887
35.25,0.5,239.86887
35.25,0.5,239.81886
35.25,0.5,239.76887
35.25,0.5,239.71887
35.25,0.5,239.66887
35.25,0.5,239.61887
35.25,0.5,239.56886
35.25,0.5,239.51887
35.25,0.5,239.46887
35.25,0.5,239.41887
35.25,0.5,239.36887
35.25,0.5,239.31886
35.25,0.5,239.26887
35.25,0.5,239.21887
35.25,0.5,239.16887
35.25,0.5,239.11887
35.25,0.5,239.06886
35.25,0.5,239.01887
35.25,0.5,238.96887
35.25,0.5,238.91887
35.25,0.5,238.86887
35.25,0.5,238.81886
35.25,0.5,238.76887
35.25,0.5,238.71887
35.25,0.5,238.66887
35.25,0.5,238.61887
35.25,0.5,238.56886
35.25,0.5,238.51887
35.25,0.5,238.46887
35.25,0.5,238.41887
35.25,0.5,238.36887
35.25,0.5,238.31886
35.25,0.5,238.26887
35.25,0.5,238.21887
35.25,0.5,238.16887
32.75,0.5,238.03517
32.75,0.5,237.98517
32.75,0.5,237.93517
32.75,0.5,237.88518
32.75,0.5,237.71017
32.75,0.5,237.16017
32.75,0.5,236.11017
32.75,0.5,234.56017
32.75,0.5,232.51018
32.75,0.5,229.96017
32.75,0.5,226.91017
32.75,0.5,223.36017
33.25,0.5,238.05191
33.25,0.5,238.00191
33.25,0.5,237.95191
33.25,0.5,237.90192
33.25,0.5,237.72691
33.25,0.5,237.17691
33.25,0.5,236.12691
33.25,0.5,234.57691
33.25,0.5,232.52692
33.25,0.5,229.97691
33.25,0.5,226.92691
33.25,0.5,223.37691
33.75,0.5,238.06865
33.75,0.5,238.01865
33.75,0.5,237.96865
33.75,0.5,237.91866
33.75,0.5,237.74365
33.75,0.5,237.19365
33.75,0.5,236.14365
33.75,0.5,234.59365
33.75,0.5,232.54366
33.75,0.5,229.99365
33.75,0.5,226.94365
33.75,0.5,223.39365
34.25,0.5,238.08539
34.25,0.5,238.03539
34.25,0.5,237.98539
34.25,0.5,237.93539
34.25,0.5,237.76039
34.25,0.5,237.21039
34.25,0.5,236.16039
34.25,0.5,234.61039
34.25,0.5,232.56039
34.25,0.5,230.01039
34.25,0.5,226.96039
34.25,0.5,223.41039
34.75,0.5,238.10213
34.75,0.5,238.05212
34.75,0.5,238.00213
34.75,0.5,237.95213
34.75,0.5,237.77713
34.75,0.5,237.22713
34.75,0.5,236.17712
34.75,0.5,234.62713
34.75,0.5,232.57713
34.75,0.5,230.02713
34.75,0.5,226.97713
34.75,0.5,223.42712
35.25,0.5,238.11887
35.25,0.5,238.06886
35.25,0.5,238.01887
35.25,0.5,237.96887
35.25,0.5,237.79387
35.25,0.5,237.24387
35.25,0.5,236.19386
35.25,0.5,234.64387
35.25,0.5,232.59387
35.25,0.5,230.04387
35.25,0.5,226.99387
35.25,0.5,223.44386
35.75,0.5,239.93622
35.75,0.5,239.88622
35.75,0.5,239.83621
35.75,0.5,239.78621
35.75,0.5,239.73622
35.75,0.5,239.68622
35.75,0.5,239.63622
35.75,0.5,239.58621
35.75,0.5,239.53621
35.75,0.5,239.48622
35.75,0.5,239.43622
35.75,0.5,239.38622
35.75,0.5,239.33621
35.75,0.5,239.28621
35.75,0.5,239.23622
35.75,0.5,239.18622
35.75,0.5,239.13622
35.75,0.5,239.08621
35.75,0.5,239.03621
35.75,0.5,238.98622
35.75,0.5,238.93622
35.75,0.5,238.88622
35.75,0.5,238.83621
35.75,0.5,238.78621
35.75,0.5,238.73622
35.75,0.5,238.68622
35.75,0.5,238.63622
35.75,0.5,238.58621
35.75,0.5,238.53621
35.75,0.5,238.48622
35.75,0.5,238.43622
35.75,0.5,238.38622
35.75,0.5,238.33621
35.75,0.5,238.28621
35.75,0.5,238.23622
35.75,0.5,238.18622
36.25,0.5,239.95634
36.25,0.5,239.90633
36.25,0.5,239.85633
36.25,0.5,239.80633
36.25,0.5,239.75634
36.25,0.5,239.70634
36.25,0.5,239.65633
36.25,0.5,239.60633
36.25,0.5,239.55633
36.25,0.5,239.50634
36.25,0.5,239.45634
36.25,0.5,239.40633
36.25,0.5,239.35633
36.25,0.5,239.30633
36.25,0.5,239.25634
36.25,0.5,239.20634
36.25,0.5,239.15633
36.25,0.5,239.10633
36.25,0.5,239.05633
36.25,0.5,239.00634
36.25,0.5,238.95634
36.25,0.5,238.90633
36.25,0.5,238.85633
36.25,0.5,238.80633
36.25,0.5,238.75634
36.25,0.5,238.70634
36.25,0.5,238.65633
36.25,0.5,238.60633
36.25,0.5,238.55633
36.25,0.5,238.50634
36.25,0.5,238.45634
36.25,0.5,238.40633
36.25,0.5,238.35633
36.25,0.5,238.30633
36.25,0.5,238.25634
36.25,0.5,238.20634
36.75,0.5,239.97861
36.75,0.5,239.92861
36.75,0.5,239.87861
36.75,0.5,239.82862
36.75,0.5,239.77862
36.75,0.5,239.72861
36.75,0.5,239.67861
36.75,0.5,239.62861
36.75,0.5,239.57862
36.75,0.5,239.52862
36.75,0.5,239.47861
36.75,0.5,239.42861
36.75,0.5,239.37861
