14043	0.48325
14044	0.44367
14045	0.41191
14046	0.36773
14047	0.33827
14048	0.32355
14049	0.27246
14050	0.19836
14051	0.17673
14052	0.17719
14053	0.18225
14054	0.16430
14055	0.16983
14056	0.16799
14057	0.17167
14058	0.31480
14059	0.26878
14060	0.19836
14061	0.21493
14062	0.19192
14063	0.17397
14064	0.15050
14065	0.14267
14066	0.15602
14067	0.15832
14068	0.12841
14069	0.10539
14070	0.09987
14071	0.09573
14072	0.08238
14073	0.08837
14074	0.07640
14075	0.10263
14076	0.08376
14077	0.06351
14078	0.07870
14079	0.10585
14080	0.07410
14081	0.06305
14082	0.06075
14083	0.05247
14084	0.06535
14085	0.07410
14086	0.07226
14087	0.05477
14088	0.04188
14089	0.03728
14090	0.03636
14091	0.04188
14092	0.03958
14093	0.03314
14094	0.02853
14095	0.02761
14096	0.02577
14097	0.04510
14098	0.08514
14099	0.07318
14100	0.05937
14101	0.04556
14102	0.06535
14103	0.10355
14104	0.09389
14105	0.06305
14106	0.04556
14107	0.05201
14108	0.08376
14109	0.04740
14110	0.03958
14111	0.03130
14112	0.03820
14113	0.03222
14114	0.03176
14115	0.03636
14116	0.03590
14117	0.10954
14118	0.09895
14119	0.04971
14120	0.04372
14121	0.04602
14122	0.03728
14123	0.03590
14124	0.05431
14125	0.07824
14126	0.07778
14127	0.08100
14128	0.07594
14129	0.08514
14130	0.07916
14131	0.13393
14132	0.16983
14133	0.10539
14134	0.10401
14135	0.09987
14136	0.12242
14137	0.13761
14138	0.14405
14139	0.13393
14140	0.13577
14141	0.13071
14142	0.13899
14143	0.14866
14144	0.24623
14145	0.37555
14146	0.20020
14147	0.17075
14148	0.17259
14149	0.15832
14150	0.18087
14151	0.17811
14152	0.23104
14153	0.21907
14154	0.21953
14155	0.24208
14156	0.23978
14157	0.29271
14158	0.35668
14159	0.19238
14160	0.21723
14161	0.21309
14162	0.22229
14163	0.21723
14164	0.24024
14165	0.29915
14166	0.30698
14167	0.26832
14168	0.22782
14169	0.21171
14170	0.21125
14171	0.20158
14172	0.21677
14173	0.19882
14174	0.19146
14175	0.18409
14176	0.21355
14177	0.23978
14178	0.32769
14179	0.30376
14180	0.26740
14181	0.24945
14182	0.19468
14183	0.23104
14184	0.27568
14185	0.23794
14186	0.20342
14187	0.24346
14188	0.24853
14325	0.24300
14326	0.26786
14327	0.28535
14328	0.28350
14329	0.32355
14330	0.35116
14331	0.40869
14332	0.49245
14333	0.58910
14334	0.63512
14335	0.55688
14336	0.50626
14337	0.48325
14338	0.48785
14339	0.57529
14340	0.75479
14341	0.92507
14342	1.23343
14343	1.60162
14344	2.21373
14345	2.10328
14346	1.90537
14347	2.30578
14348	2.83505
14349	3.13420
14350	3.61285
14351	4.64838
14352	4.87849
14353	4.16513
14354	3.41034
14355	2.76141
14356	2.14930
14357	1.92839
14358	1.98361
14359	2.22754
14360	2.74300
14361	3.16642
14362	3.08818
14363	2.67857
14364	2.31959
14365	2.19532
14366	2.48987
14367	3.30449
14368	4.21115
14369	5.24668
14370	6.30522
14371	6.67341
14372	5.10861
14373	4.00405
14374	3.38273
14375	2.94551
14376	2.60033
14377	2.38402
14378	2.27816
14379	2.34720
14380	2.61874
14381	2.79823
14382	2.70618
14383	2.55891
14384	2.77062
14385	3.22165
14386	4.47349
14387	6.35125
14388	7.77798
14389	8.56038
14390	9.38880
14391	11.64395
14392	13.43887
14393	15.46391
14394	15.60198
14395	14.17525
14396	13.66899
14397	14.45139
14398	15.92414
14399	17.12075
14400	16.89064
14401	15.78607
14402	14.95765
14403	14.12922
14404	14.63548
14405	15.23379
14406	14.17525
14407	12.33431
14408	10.12518
14409	9.15868
14410	9.20471
14411	9.71097
14412	10.72348
14413	11.78202
14414	12.65647
14415	12.65647
14416	12.51840
14417	11.59793
14418	10.72348
14419	9.80301
14420	8.79049
14421	7.91605
14422	7.04160
14423	6.58137
14424	5.79897
14425	5.15464
14426	4.64838
14427	4.21576
14428	3.78313
14429	3.34591
14430	3.02835
14431	2.76141
14432	2.55431
14433	2.27816
14434	2.05265
14435	1.91918
14436	1.75350
14437	1.57400
14438	1.44514
14439	1.34849
14440	1.33468
14441	1.21042
14442	1.23803
14443	1.26104
14444	1.00792
14445	0.98030
14446	1.03553
14447	0.93888
14448	0.86064
14449	0.79160
14450	0.83303
14451	0.82382
14452	0.69035
14453	0.64893
14454	0.64433
14455	0.60291
14456	0.57529
14457	0.65353
14458	0.59831
14459	0.51546
14460	0.46024
14461	0.44275
14462	0.42250
14463	0.39948
14464	0.38430
14465	0.34794
14466	0.32032
14467	0.29731
14468	0.29271
14469	0.28581
14470	0.27706
14471	0.26141
14472	0.25129
14473	0.24070
14474	0.21585
14475	0.21355
14476	0.21631
14477	0.20296
14478	0.19836
14479	0.18547
14480	0.18363
14481	0.18547
14482	0.19008
14483	0.18732
14484	0.18317
14485	0.18594
14486	0.18870
14487	0.17581
14488	0.17489
14489	0.17627
14490	0.18732
14491	0.18547
14492	0.18041
14493	0.19100
14494	0.20526
14495	0.19376
14496	0.18179
14497	0.18225
14498	0.17857
14499	0.18179
14500	0.18179
14501	0.17811
14502	0.17489
14503	0.17121
